age,marital_status,no_of_dependants,education_level,relationship_to_student,income_in_kes,additional_income,employment_length,employment_status,guarantor_credit_score,existing_loans,outstanding_loan_amount,monthly_repayment_amount,monthly_expenses,missed_payments_last_year,financial_counseling,risk_score,risk_level
31,Single,6,High School,Other,56037,6843,1,Self-Employed,751,False,0,0,36927,4,True,45.49663598784195,Medium
61,Married,5,PhD,Other,140240,31723,16,Unemployed,518,True,93265,8904,41506,2,False,55.82229513033067,Medium
29,Single,5,Master’s Degree,Sibling,135675,89,23,Self-Employed,381,True,77507,18332,28398,4,True,62.067574207423775,Medium
47,Single,0,PhD,Other,57200,28303,10,Employed,591,True,59169,39477,37963,0,False,51.81222137883393,Medium
42,Married,6,Bachelor’s Degree,Sibling,76703,47846,3,Employed,515,False,0,0,46070,2,False,42.67491342359769,Medium
56,Single,0,Master’s Degree,Guardian,26090,35095,21,Unemployed,831,True,71744,45159,26686,0,True,45.34610899143411,Medium
65,Single,3,Bachelor’s Degree,Other,114423,22537,7,Self-Employed,502,False,0,0,42967,2,False,41.22070349820393,Medium
65,Single,4,High School,Other,123904,32782,6,Unemployed,472,False,0,0,40962,4,False,50.53750679561573,Medium
40,Single,4,Master’s Degree,Sibling,126316,27245,4,Employed,723,False,0,0,47893,5,False,43.29827729575389,Medium
39,Married,0,Master’s Degree,Other,96989,47428,42,Self-Employed,723,True,1467,17538,39495,3,False,42.90910168278529,Medium
20,Divorced,2,Master’s Degree,Other,99053,28813,13,Self-Employed,804,False,0,0,40146,5,True,37.78428883853735,Low
61,Single,6,PhD,Other,89319,32515,5,Unemployed,430,True,54136,40910,40757,0,False,60.458185211384354,Medium
51,Single,5,High School,Sibling,143105,29427,28,Employed,681,True,2144,30694,36876,1,True,39.93905119277885,Low
18,Single,0,Master’s Degree,Other,42042,21027,47,Self-Employed,779,True,96564,8346,23617,5,True,52.907632207792204,Medium
55,Married,6,High School,Parent,112726,48018,26,Self-Employed,330,False,0,0,21124,2,False,39.239801890024864,Low
40,Married,6,Master’s Degree,Parent,10006,48331,12,Unemployed,679,True,3511,49049,24550,3,True,55.1661230809616,Medium
23,Divorced,4,Bachelor’s Degree,Guardian,47639,30009,36,Employed,461,False,0,0,29357,3,True,40.03464466795616,Medium
64,Divorced,3,Bachelor’s Degree,Sibling,84303,16851,15,Self-Employed,559,False,0,0,49135,4,False,46.06088728378005,Medium
63,Married,6,Master’s Degree,Other,41771,11958,19,Unemployed,805,True,16404,14189,27582,0,False,43.609741055540205,Medium
25,Divorced,1,Bachelor’s Degree,Guardian,106859,7965,29,Self-Employed,821,False,0,0,49197,2,False,35.244833913604126,Low
56,Divorced,3,Bachelor’s Degree,Other,32104,24155,45,Employed,633,False,0,0,30763,0,False,28.788062061342913,Low
34,Married,2,PhD,Guardian,81327,35848,14,Unemployed,582,True,33596,34154,45795,4,False,63.751927302201345,Medium
59,Married,5,High School,Sibling,113443,15957,41,Employed,364,False,0,0,44097,2,False,41.3572788689325,Medium
54,Married,1,PhD,Guardian,93460,42060,7,Self-Employed,624,True,7104,36185,26434,1,False,43.66590258450769,Medium
30,Married,3,Master’s Degree,Sibling,55385,15715,34,Employed,326,True,10644,26309,17650,1,False,52.75541924288478,Medium
18,Single,4,Master’s Degree,Sibling,17191,33027,27,Employed,696,True,63778,7663,44129,1,True,50.243270536980745,Medium
43,Divorced,2,Master’s Degree,Parent,92955,16880,15,Self-Employed,667,False,0,0,24817,1,True,27.455821958183662,Low
35,Married,6,Bachelor’s Degree,Guardian,81939,7167,38,Unemployed,488,True,54498,32175,22397,1,False,58.08425280464216,Medium
58,Married,6,Master’s Degree,Parent,90913,28250,19,Self-Employed,479,True,91857,10288,43402,2,False,58.19868075435204,Medium
26,Married,5,Bachelor’s Degree,Guardian,123786,35887,15,Employed,391,True,52201,31609,28566,1,True,51.70622389518282,Medium
32,Married,4,PhD,Parent,38107,8368,39,Self-Employed,361,True,92679,40673,35143,0,True,57.822947577599706,Medium
30,Married,1,High School,Other,42124,40559,21,Unemployed,592,False,0,0,33031,5,False,51.438073018329185,Medium
24,Divorced,6,High School,Parent,88058,1464,39,Employed,458,False,0,0,13571,2,False,40.210510671456206,Medium
47,Single,5,PhD,Guardian,100340,17670,11,Self-Employed,833,False,0,0,49224,4,False,39.509855613889656,Low
48,Single,4,Bachelor’s Degree,Guardian,67836,41760,6,Unemployed,451,True,50119,36681,16729,4,False,66.96784042092659,Medium
19,Divorced,0,Master’s Degree,Parent,81195,17237,13,Self-Employed,684,True,29687,14824,48138,2,False,54.6986395661785,Medium
64,Single,0,PhD,Parent,65281,30661,47,Employed,548,True,31424,45218,41047,5,True,53.16619232937276,Medium
27,Divorced,5,PhD,Guardian,95306,17574,44,Self-Employed,616,False,0,0,18981,5,False,39.08966819194989,Low
31,Divorced,3,Master’s Degree,Parent,86594,43201,11,Unemployed,355,True,81944,13768,44156,3,False,69.89932595744682,Medium
18,Single,1,High School,Other,145376,30229,26,Unemployed,445,False,0,0,19979,4,False,47.501347514046245,Medium
61,Divorced,6,PhD,Sibling,128449,37287,13,Self-Employed,653,True,170,10057,28612,0,True,32.4283504338215,Low
19,Married,4,Master’s Degree,Guardian,112040,37238,4,Employed,637,False,0,0,37667,1,True,30.74890582297136,Low
36,Married,0,Bachelor’s Degree,Sibling,49070,17695,21,Unemployed,831,False,0,0,18286,3,True,32.13146570875932,Low
62,Divorced,0,High School,Sibling,105968,39865,30,Self-Employed,353,False,0,0,21104,2,True,32.9916214423874,Low
56,Single,5,Bachelor’s Degree,Parent,96579,12375,11,Unemployed,650,False,0,0,43829,1,True,37.40283218200239,Low
25,Married,3,Bachelor’s Degree,Parent,93737,1463,12,Unemployed,497,False,0,0,49125,2,False,51.07366555402045,Medium
18,Single,5,PhD,Other,116494,29674,42,Unemployed,825,False,0,0,25037,1,True,24.434891292253845,Low
41,Divorced,2,Bachelor’s Degree,Sibling,55521,12516,19,Employed,811,True,46861,26149,14455,5,False,53.264632604771116,Medium
27,Single,6,Bachelor’s Degree,Sibling,57635,1943,6,Self-Employed,792,False,0,0,47832,5,True,47.547373926499034,Medium
62,Married,4,Master’s Degree,Sibling,65670,39034,22,Unemployed,607,True,48167,22109,15872,0,False,45.36655150133554,Medium
22,Single,6,Bachelor’s Degree,Other,58323,49894,7,Unemployed,613,True,26939,38402,15460,0,True,50.47762314175186,Medium
36,Single,0,High School,Other,82207,36617,36,Self-Employed,657,True,39291,47046,22278,3,False,54.24901378004974,Medium
34,Divorced,6,PhD,Guardian,94856,39283,3,Unemployed,349,False,0,0,21872,3,False,48.761375694943354,Medium
63,Married,5,Bachelor’s Degree,Parent,138628,36415,34,Employed,316,True,85657,26257,24551,1,False,51.396302027263516,Medium
54,Divorced,3,Master’s Degree,Other,114832,6699,22,Unemployed,625,False,0,0,44463,2,False,40.26434576402322,Medium
48,Married,3,Master’s Degree,Guardian,12462,36374,16,Employed,350,False,0,0,33781,3,False,47.407915368886435,Medium
46,Married,5,PhD,Parent,130228,12772,8,Unemployed,362,False,0,0,36681,5,False,53.42002614718614,Medium
52,Single,2,Master’s Degree,Parent,130189,16363,0,Unemployed,783,True,67225,13194,35450,1,False,49.97896526020079,Medium
54,Single,1,Bachelor’s Degree,Guardian,116914,39976,17,Unemployed,493,False,0,0,41470,3,False,44.75624554112554,Medium
25,Married,2,PhD,Parent,26341,5282,17,Employed,442,False,0,0,16082,0,True,32.83911434834669,Low
58,Married,3,PhD,Sibling,28486,7686,5,Employed,797,True,26250,39786,11748,4,True,46.5420346670351,Medium
56,Married,3,High School,Sibling,43285,39929,12,Employed,727,False,0,0,17872,2,True,27.658157369439078,Low
38,Single,6,Master’s Degree,Other,92384,28653,37,Employed,446,True,37462,42410,11382,5,False,59.755160845537446,Medium
44,Single,6,Master’s Degree,Sibling,56894,29085,18,Unemployed,442,False,0,0,15175,4,False,49.191985797181545,Medium
20,Single,3,PhD,Parent,15760,26047,26,Employed,312,False,0,0,40041,5,True,53.3361095219674,Medium
37,Single,2,Master’s Degree,Sibling,113508,5306,37,Self-Employed,400,True,1422,28786,45853,5,True,60.579950231187254,Medium
47,Divorced,4,High School,Guardian,139832,16006,21,Employed,813,False,0,0,41800,2,True,27.2370153670443,Low
28,Single,5,Bachelor’s Degree,Sibling,119620,9778,27,Employed,367,False,0,0,30076,2,True,39.6977156415216,Low
47,Divorced,1,PhD,Other,122459,49738,20,Employed,517,False,0,0,39712,0,True,24.013985071382518,Low
49,Single,2,High School,Sibling,146809,29733,44,Unemployed,554,False,0,0,22428,0,True,26.113803179515514,Low
45,Divorced,1,PhD,Parent,23348,35168,21,Employed,443,False,0,0,48800,1,True,37.16395898682877,Low
48,Single,6,High School,Other,77979,27511,13,Employed,343,True,75488,4374,30624,5,True,65.92465461177122,Medium
64,Divorced,0,Bachelor’s Degree,Guardian,63796,1888,5,Employed,679,True,75643,44094,24214,0,False,50.0357143271622,Medium
52,Divorced,6,PhD,Other,15787,46157,3,Employed,303,False,0,0,49190,0,False,45.432936103896104,Medium
36,Married,0,PhD,Guardian,128126,14670,35,Unemployed,822,False,0,0,25432,2,True,23.343400497374965,Low
47,Single,5,Bachelor’s Degree,Parent,143999,31070,15,Self-Employed,841,False,0,0,16611,1,False,23.491635497835496,Low
64,Married,4,Bachelor’s Degree,Guardian,120503,42101,16,Employed,724,True,95408,19553,31377,3,True,44.75130961407386,Medium
18,Single,6,Master’s Degree,Other,27041,2541,33,Unemployed,466,False,0,0,40472,4,True,54.277309886709034,Medium
36,Single,0,Master’s Degree,Guardian,114376,15762,35,Employed,494,False,0,0,34167,3,False,38.7342093285438,Low
46,Single,0,High School,Other,91520,9374,12,Unemployed,817,False,0,0,11334,5,False,41.24795598784195,Medium
58,Married,0,Master’s Degree,Other,43374,33200,21,Employed,831,True,11555,21208,34502,2,True,37.173135891130144,Low
42,Married,3,Master’s Degree,Guardian,104428,10259,28,Self-Employed,779,False,0,0,29925,4,True,30.677098347609842,Low
34,Married,0,Bachelor’s Degree,Parent,108765,35934,24,Self-Employed,497,True,56616,24588,29314,1,False,51.01936099474994,Medium
61,Divorced,6,PhD,Other,14744,34518,41,Employed,317,True,22018,12511,10871,0,True,41.61210728378005,Medium
24,Single,1,PhD,Parent,15693,26299,14,Employed,334,True,67566,18237,11956,5,True,64.46055440545271,Medium
47,Single,5,Master’s Degree,Parent,88771,49743,25,Self-Employed,528,False,0,0,39112,4,True,39.11364910380399,Low
46,Married,3,Bachelor’s Degree,Guardian,57880,13075,12,Self-Employed,822,False,0,0,11928,1,False,27.756598065764024,Low
26,Married,2,High School,Guardian,56950,44756,43,Self-Employed,702,False,0,0,43831,3,True,35.06546762825826,Low
26,Divorced,1,PhD,Other,52230,43707,18,Employed,393,True,31582,33191,11009,1,True,47.23379066961407,Medium
38,Married,1,Bachelor’s Degree,Guardian,56610,15440,2,Employed,592,False,0,0,25038,3,True,37.395689674864144,Low
51,Divorced,1,Master’s Degree,Other,10364,14397,16,Employed,457,True,27629,37759,35102,5,False,67.51127366215346,Medium
27,Married,2,PhD,Other,101772,40115,9,Employed,738,True,74431,33021,10679,3,True,43.770004856774435,Medium
49,Single,1,Master’s Degree,Parent,16387,28850,34,Self-Employed,537,True,11787,15324,19548,2,False,49.931997668785115,Medium
52,Single,2,High School,Guardian,67374,23760,32,Employed,719,True,71497,28236,48365,1,False,52.92406199410519,Medium
40,Divorced,0,High School,Parent,59121,29460,21,Employed,793,True,78741,9357,22418,3,True,45.88786457308649,Medium
53,Married,2,Bachelor’s Degree,Other,65912,27109,36,Employed,652,True,51688,35790,15436,5,True,49.48398630192503,Medium
30,Married,0,Master’s Degree,Sibling,54811,40779,17,Self-Employed,656,False,0,0,14305,0,True,23.382152008842223,Low
36,Divorced,4,Bachelor’s Degree,Parent,101123,42212,25,Unemployed,704,False,0,0,37270,1,True,31.07877996499954,Low
28,Single,0,Bachelor’s Degree,Parent,99291,26743,32,Unemployed,326,True,93958,185,28524,4,True,64.30425006355347,Medium
60,Married,4,Bachelor’s Degree,Guardian,33652,48712,22,Employed,366,False,0,0,22018,2,True,35.31183473150962,Low
22,Divorced,6,Master’s Degree,Guardian,145995,26143,40,Self-Employed,596,False,0,0,36856,5,False,42.00397497651284,Medium
55,Divorced,1,Bachelor’s Degree,Parent,124760,5325,13,Unemployed,704,False,0,0,11307,1,False,29.997092548586167,Low
48,Single,5,Master’s Degree,Sibling,25887,41978,9,Self-Employed,686,True,38727,35062,28085,5,True,58.06822983605047,Medium
42,Single,0,Bachelor’s Degree,Guardian,27614,48193,42,Employed,359,True,21605,23679,37633,5,False,64.09449118817352,Medium
42,Divorced,4,High School,Parent,113158,22710,26,Unemployed,410,True,4278,25257,11517,3,True,53.68315005065857,Medium
41,Divorced,2,PhD,Parent,131820,36042,22,Self-Employed,752,False,0,0,17258,1,False,22.191171933314912,Low
18,Married,1,Master’s Degree,Other,146152,46806,34,Unemployed,441,True,79723,21925,44128,4,False,64.26006897024962,Medium
45,Single,4,Bachelor’s Degree,Other,23878,40799,3,Self-Employed,473,True,16547,31108,31462,0,True,52.48653379478677,Medium
55,Divorced,2,Master’s Degree,Parent,134530,34874,22,Unemployed,521,False,0,0,19197,0,False,29.42819308833011,Low
47,Divorced,1,Bachelor’s Degree,Parent,105890,23857,0,Self-Employed,474,False,0,0,24663,2,True,35.94738383347149,Low
63,Divorced,1,High School,Other,137546,2791,19,Employed,616,True,39261,16712,25054,5,False,53.95527270056185,Medium
22,Single,0,Bachelor’s Degree,Parent,60496,2869,40,Employed,783,False,0,0,35438,3,True,33.06795211936999,Low
29,Single,1,Master’s Degree,Parent,144132,49685,28,Self-Employed,454,True,51818,5131,23639,5,True,51.71994676798379,Medium
46,Single,0,Master’s Degree,Guardian,59924,5076,43,Unemployed,694,False,0,0,10950,0,True,24.217580348162475,Low
64,Married,6,Master’s Degree,Other,29308,47471,1,Self-Employed,449,False,0,0,49251,2,False,46.16429275490468,Medium
50,Divorced,3,Bachelor’s Degree,Other,69693,29277,8,Self-Employed,572,True,76536,14971,15901,4,False,58.43733769549599,Medium
20,Single,6,High School,Other,83878,10757,5,Unemployed,392,False,0,0,38563,0,True,48.27028526112186,Medium
22,Married,5,Master’s Degree,Other,142972,34603,6,Self-Employed,779,True,3931,3437,33342,1,False,40.300910941328176,Medium
57,Single,1,Bachelor’s Degree,Other,124454,28548,39,Employed,591,False,0,0,31924,2,True,26.23004155107304,Low
31,Divorced,3,Master’s Degree,Sibling,30901,33275,12,Unemployed,558,False,0,0,42812,3,False,50.554799889472235,Medium
51,Single,1,High School,Other,117652,3097,12,Unemployed,700,True,29930,18373,18138,4,True,52.50984637561021,Medium
32,Divorced,5,PhD,Sibling,40221,43057,8,Self-Employed,605,False,0,0,11444,3,False,38.25517226489822,Low
61,Single,1,Master’s Degree,Other,84109,46962,39,Unemployed,452,False,0,0,40857,0,True,31.314327298517085,Low
31,Married,3,Master’s Degree,Parent,102606,2170,34,Unemployed,654,True,59313,11635,15955,0,False,45.89578886156397,Medium
46,Divorced,5,High School,Parent,130369,6958,17,Unemployed,376,False,0,0,45764,4,True,51.86293465229806,Medium
19,Single,5,PhD,Parent,132994,40623,32,Employed,725,False,0,0,44872,4,False,36.78059964262688,Low
63,Divorced,1,Master’s Degree,Sibling,109249,24146,22,Unemployed,452,True,57927,29714,44342,0,True,51.078052678456295,Medium
52,Divorced,4,Bachelor’s Degree,Parent,80893,29125,34,Self-Employed,578,False,0,0,17461,0,True,24.00523977157594,Low
20,Married,2,PhD,Parent,59562,36123,10,Unemployed,661,False,0,0,22023,0,False,34.01449613337018,Low
26,Married,2,PhD,Parent,22903,22348,32,Self-Employed,828,True,60170,38619,12535,1,False,45.05852216818642,Medium
30,Married,5,High School,Parent,97568,19361,17,Unemployed,414,True,74379,31738,21093,0,True,57.29169153265175,Medium
20,Divorced,6,Master’s Degree,Guardian,77847,28418,47,Self-Employed,790,False,0,0,41148,2,True,29.4027862503454,Low
60,Married,6,Master’s Degree,Parent,122177,9187,2,Unemployed,566,False,0,0,40806,5,True,46.03817600442111,Medium
63,Married,3,High School,Guardian,112392,49284,21,Unemployed,835,False,0,0,43288,1,True,25.7049143741365,Low
41,Single,2,Bachelor’s Degree,Parent,144818,15954,5,Self-Employed,515,True,19153,15019,43545,2,False,55.38970820576587,Medium
28,Single,1,Master’s Degree,Parent,92479,18013,7,Self-Employed,323,False,0,0,34539,2,False,48.30228808326426,Medium
49,Divorced,0,High School,Guardian,142129,16004,11,Self-Employed,828,True,83626,45074,16851,5,True,51.30022376899696,Medium
44,Married,3,PhD,Other,146773,20136,18,Employed,821,False,0,0,24667,4,True,23.933999303675048,Low
32,Divorced,0,High School,Sibling,57509,38657,9,Unemployed,592,True,36997,9846,40566,0,True,51.57521576402321,Medium
62,Divorced,2,Bachelor’s Degree,Sibling,41741,10035,37,Employed,347,True,87171,46854,45096,3,False,69.00767173712812,Medium
51,Married,0,Master’s Degree,Parent,20621,3385,18,Unemployed,639,False,0,0,24719,4,True,41.6121205305333,Medium
44,Divorced,6,Bachelor’s Degree,Guardian,42024,43007,0,Self-Employed,470,False,0,0,17535,3,False,45.13417605968499,Medium
58,Single,4,High School,Guardian,142423,24718,29,Self-Employed,754,True,48920,39201,24612,3,False,49.20051977157594,Medium
61,Single,0,PhD,Guardian,74265,2618,38,Self-Employed,795,True,83355,23078,41607,3,True,47.31835237082066,Medium
44,Single,2,High School,Sibling,119063,19428,42,Unemployed,848,True,98613,47753,40754,1,True,49.99121111817261,Medium
59,Divorced,4,High School,Guardian,123357,13282,5,Employed,483,True,76545,29948,49957,4,False,67.54563138528138,Medium
33,Single,3,High School,Parent,132768,15641,43,Self-Employed,318,True,89059,45960,17904,4,False,67.58752024039791,Medium
27,Married,5,Master’s Degree,Other,51362,40953,0,Self-Employed,566,True,72364,47444,22794,1,True,55.03245154646771,Medium
35,Divorced,4,High School,Sibling,53409,46276,6,Employed,753,False,0,0,35117,4,False,42.045125507967214,Medium
61,Married,4,Master’s Degree,Other,48931,22706,45,Employed,642,True,5271,19202,43460,5,False,53.11101309846182,Medium
44,Divorced,4,PhD,Other,92027,5747,43,Unemployed,513,True,8855,42315,18232,5,False,60.0659561324491,Medium
35,Single,4,Bachelor’s Degree,Parent,56205,39678,31,Self-Employed,760,False,0,0,16347,5,True,34.476795626784565,Low
41,Divorced,5,Bachelor’s Degree,Sibling,95550,49909,32,Unemployed,598,True,10484,5794,38686,1,False,48.29254761720548,Medium
37,Divorced,2,Master’s Degree,Parent,39706,41207,4,Employed,524,False,0,0,48978,5,True,47.527215149673026,Medium
39,Divorced,1,PhD,Other,56452,19389,6,Unemployed,799,True,71318,33681,34245,0,True,48.001702424242424,Medium
29,Divorced,4,Master’s Degree,Parent,149266,5567,5,Self-Employed,345,True,53324,30784,18238,3,False,62.26849282490559,Medium
48,Married,5,Bachelor’s Degree,Sibling,16045,35989,25,Unemployed,797,False,0,0,26776,4,True,37.45979391728839,Low
56,Married,0,Master’s Degree,Parent,42204,29517,10,Self-Employed,554,True,19144,24749,21547,1,True,44.07134976512848,Medium
